trade_id,timestamp,symbol,direction,field_name,original_value,independent_value,absolute_difference,relative_difference,severity
US500_BASE_485,2022-01-26 22:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_486,2022-01-30 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_487,2022-01-30 22:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_482,2022-01-25 17:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_489,2022-02-02 02:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_490,2022-02-03 10:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_488,2022-02-01 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_492,2022-02-07 03:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_491,2022-02-07 02:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_493,2022-02-07 16:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_494,2022-02-08 12:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_496,2022-02-12 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_495,2022-02-11 19:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_497,2022-02-16 15:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_499,2022-02-17 06:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_498,2022-02-17 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_500,2022-02-18 07:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_502,2022-02-25 08:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_503,2022-02-28 12:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_501,2022-02-24 13:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_505,2022-03-03 08:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_504,2022-03-02 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_506,2022-03-04 11:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_507,2022-03-06 23:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_508,2022-03-16 03:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_509,2022-03-16 07:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_510,2022-03-17 15:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_511,2022-03-21 12:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_513,2022-03-23 06:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_514,2022-03-23 12:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_512,2022-03-23 00:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_515,2022-03-25 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_516,2022-03-28 23:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_517,2022-03-29 16:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_518,2022-03-31 11:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_519,2022-03-31 23:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_520,2022-04-04 14:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_521,2022-04-05 09:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_522,2022-04-08 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_523,2022-04-08 07:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_524,2022-04-11 09:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_525,2022-04-11 12:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_526,2022-04-12 09:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_528,2022-04-13 04:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_527,2022-04-12 23:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_529,2022-04-14 10:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_530,2022-04-18 00:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_531,2022-04-18 09:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_532,2022-04-19 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_533,2022-04-19 19:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_534,2022-04-20 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_535,2022-04-20 14:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_536,2022-04-21 15:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_537,2022-04-22 08:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_539,2022-04-23 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_538,2022-04-22 14:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_540,2022-04-25 11:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_541,2022-04-27 14:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_542,2022-04-28 04:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_543,2022-04-30 03:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_544,2022-05-02 13:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_546,2022-05-03 13:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_547,2022-05-05 15:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_548,2022-05-06 15:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_549,2022-05-09 08:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_545,2022-05-02 15:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_550,2022-05-09 14:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_551,2022-05-14 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_553,2022-05-16 14:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_554,2022-05-17 03:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_555,2022-05-18 05:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_552,2022-05-15 12:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_556,2022-05-19 07:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_557,2022-05-19 14:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_558,2022-05-19 17:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_560,2022-05-21 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_559,2022-05-20 18:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_562,2022-05-24 06:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_563,2022-05-24 17:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_561,2022-05-23 16:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_564,2022-05-27 09:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_566,2022-05-30 16:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_565,2022-05-30 06:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_567,2022-06-02 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_568,2022-06-02 19:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_569,2022-06-03 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_570,2022-06-04 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_571,2022-06-08 04:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_572,2022-06-10 10:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_573,2022-06-10 14:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_574,2022-06-15 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_575,2022-06-16 08:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_576,2022-06-17 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_577,2022-06-20 16:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_578,2022-06-21 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_579,2022-06-21 20:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_580,2022-06-22 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_581,2022-06-24 11:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_583,2022-06-25 02:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_582,2022-06-24 13:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_584,2022-06-30 20:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_586,2022-07-02 18:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_585,2022-07-01 12:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_587,2022-07-05 06:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_588,2022-07-05 15:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_589,2022-07-06 13:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_591,2022-07-08 01:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_590,2022-07-07 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_592,2022-07-08 20:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_593,2022-07-11 00:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_594,2022-07-13 10:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_596,2022-07-14 06:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_597,2022-07-14 12:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_598,2022-07-15 00:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_595,2022-07-14 05:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_599,2022-07-15 12:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_600,2022-07-15 19:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_601,2022-07-18 20:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_602,2022-07-19 08:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_603,2022-07-21 01:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_605,2022-07-22 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_606,2022-07-24 13:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_604,2022-07-21 11:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_607,2022-07-26 10:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_608,2022-07-26 16:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_609,2022-07-27 09:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_610,2022-07-28 12:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_611,2022-08-01 10:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_612,2022-08-02 08:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_613,2022-08-03 09:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_614,2022-08-08 19:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_615,2022-08-09 14:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_617,2022-08-10 15:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_618,2022-08-12 00:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_619,2022-08-12 23:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_620,2022-08-14 10:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_616,2022-08-10 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_621,2022-08-15 06:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_622,2022-08-15 13:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_623,2022-08-15 15:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_624,2022-08-17 12:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_625,2022-08-17 15:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_626,2022-08-22 12:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_627,2022-08-23 22:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_628,2022-08-25 08:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_629,2022-08-25 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_631,2022-08-30 05:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_630,2022-08-29 16:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_632,2022-08-31 19:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_633,2022-09-01 10:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_PYR_634,2022-09-02 11:00:00,XAUUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_635,2022-09-06 00:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_637,2022-09-07 04:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_638,2022-09-09 11:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_639,2022-09-12 10:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_640,2022-09-21 10:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_636,2022-09-07 01:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_641,2022-09-22 09:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_643,2022-09-24 21:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_642,2022-09-23 11:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_644,2022-09-26 10:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_645,2022-09-27 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
XAUUSD_BASE_646,2022-09-28 05:00:00,XAUUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_648,2022-09-29 12:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_647,2022-09-29 08:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_650,2022-10-01 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_651,2022-10-03 06:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_649,2022-09-30 12:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_652,2022-10-03 16:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_653,2022-10-06 16:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_654,2022-10-08 22:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_656,2022-10-11 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_655,2022-10-10 03:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_658,2022-10-14 16:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_657,2022-10-14 15:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_659,2022-10-19 05:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_660,2022-10-19 11:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_662,2022-10-25 12:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_661,2022-10-19 15:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_663,2022-10-25 18:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_664,2022-10-26 10:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
