rank_pnl,trade_id,symbol,direction,entry_time_thai,thai_hour,is_user_online,schedule_status,hypothetical_net_pnl_thb,outcome,mae_pct,mfe_pct
581,XAUUSD_BASE_881,XAUUSD,SHORT,2023-05-23 19:00:00,19,True,ONLINE_CAPTURED,-14.59,LOSS,0.306,0.148
582,XAUUSD_BASE_30,XAUUSD,LONG,2020-01-30 21:00:00,21,True,ONLINE_CAPTURED,-14.6,LOSS,0.389,0.205
583,XAUUSD_BASE_1535,XAUUSD,LONG,2025-11-15 04:00:00,4,False,OFFLINE_MISSED,-14.6,LOSS,0.206,0.182
584,XAUUSD_BASE_342,XAUUSD,SHORT,2021-04-14 15:00:00,15,True,ONLINE_CAPTURED,-14.62,LOSS,0.344,0.103
585,XAUUSD_BASE_62,XAUUSD,LONG,2020-03-12 11:00:00,11,True,ONLINE_CAPTURED,-14.64,LOSS,0.387,0.165
586,XAUUSD_BASE_100,XAUUSD,LONG,2020-05-13 07:00:00,7,False,OFFLINE_MISSED,-14.65,LOSS,0.355,0.185
587,XAUUSD_BASE_520,XAUUSD,SHORT,2022-01-03 10:00:00,10,True,ONLINE_CAPTURED,-14.65,LOSS,0.335,0.1
588,XAUUSD_BASE_1013,XAUUSD,LONG,2023-12-21 06:00:00,6,False,OFFLINE_MISSED,-14.65,LOSS,0.303,0.178
589,XAUUSD_BASE_205,XAUUSD,LONG,2020-10-02 18:00:00,18,True,ONLINE_CAPTURED,-14.66,LOSS,0.326,0.198
590,XAUUSD_BASE_1028,XAUUSD,LONG,2024-01-10 09:00:00,9,True,ONLINE_CAPTURED,-14.69,LOSS,0.3,0.225
591,XAUUSD_BASE_1288,XAUUSD,SHORT,2024-12-11 10:00:00,10,True,ONLINE_CAPTURED,-14.69,LOSS,0.239,0.206
592,XAUUSD_BASE_1122,XAUUSD,LONG,2024-05-10 16:00:00,16,False,OFFLINE_MISSED,-14.71,LOSS,0.27,0.223
593,XAUUSD_BASE_128,XAUUSD,LONG,2020-06-19 13:00:00,13,True,ONLINE_CAPTURED,-14.72,LOSS,0.354,0.235
594,XAUUSD_BASE_1061,XAUUSD,SHORT,2024-02-22 01:00:00,1,False,OFFLINE_MISSED,-14.72,LOSS,0.304,0.262
595,XAUUSD_BASE_962,XAUUSD,LONG,2023-09-18 17:00:00,17,True,ONLINE_CAPTURED,-14.73,LOSS,0.327,0.139
596,XAUUSD_BASE_1110,XAUUSD,LONG,2024-04-26 20:00:00,20,True,ONLINE_CAPTURED,-14.73,LOSS,0.273,0.193
597,USDJPY_BASE_336,USDJPY,LONG,2021-04-02 21:00:00,21,True,ONLINE_CAPTURED,-14.75,LOSS,0.069,0.228
598,USDJPY_BASE_611,USDJPY,LONG,2022-05-03 20:00:00,20,True,ONLINE_CAPTURED,-14.75,LOSS,0.082,0.264
599,USDJPY_BASE_782,USDJPY,LONG,2023-01-10 16:00:00,16,False,OFFLINE_MISSED,-14.75,LOSS,0.073,0.245
600,XAUUSD_BASE_1004,XAUUSD,LONG,2023-12-04 16:00:00,16,False,OFFLINE_MISSED,-14.75,LOSS,0.315,0.157
601,XAUUSD_BASE_243,XAUUSD,LONG,2020-11-24 19:00:00,19,True,ONLINE_CAPTURED,-14.77,LOSS,0.37,0.194
602,XAUUSD_BASE_459,XAUUSD,LONG,2021-09-27 16:00:00,16,False,OFFLINE_MISSED,-14.78,LOSS,0.367,0.11
603,XAUUSD_BASE_662,XAUUSD,LONG,2022-07-19 03:00:00,3,False,OFFLINE_MISSED,-14.8,LOSS,0.375,0.207
604,US500_BASE_1546,US500,SHORT,2025-12-01 11:00:00,11,True,ONLINE_CAPTURED,-14.83,LOSS,0.126,0.22
605,XAUUSD_BASE_23,XAUUSD,LONG,2020-01-24 01:00:00,1,False,OFFLINE_MISSED,-14.85,LOSS,0.437,0.414
606,XAUUSD_BASE_164,XAUUSD,LONG,2020-08-14 01:00:00,1,False,OFFLINE_MISSED,-14.85,LOSS,0.346,0.206
607,XAUUSD_BASE_1196,XAUUSD,LONG,2024-08-09 22:00:00,22,False,OFFLINE_MISSED,-14.85,LOSS,0.273,0.184
608,XAUUSD_BASE_163,XAUUSD,SHORT,2020-08-13 17:00:00,17,True,ONLINE_CAPTURED,-14.86,LOSS,0.348,0.184
609,XAUUSD_BASE_166,XAUUSD,SHORT,2020-08-14 20:00:00,20,True,ONLINE_CAPTURED,-14.86,LOSS,0.347,0.208
610,XAUUSD_BASE_549,XAUUSD,SHORT,2022-02-07 10:00:00,10,True,ONLINE_CAPTURED,-14.87,LOSS,0.371,0.177
611,XAUUSD_BASE_812,XAUUSD,LONG,2023-02-20 23:00:00,23,False,OFFLINE_MISSED,-14.87,LOSS,0.372,0.2
612,XAUUSD_BASE_734,XAUUSD,SHORT,2022-11-08 22:00:00,22,False,OFFLINE_MISSED,-14.89,LOSS,0.4,0.219
613,US500_BASE_1360,US500,SHORT,2025-04-05 00:00:00,0,False,OFFLINE_MISSED,-14.89,LOSS,0.118,0.284
614,XAUUSD_BASE_168,XAUUSD,LONG,2020-08-18 06:00:00,6,False,OFFLINE_MISSED,-15.0,LOSS,0.367,0.167
615,XAUUSD_BASE_179,XAUUSD,SHORT,2020-09-03 00:00:00,0,False,OFFLINE_MISSED,-15.0,LOSS,0.367,0.177
616,XAUUSD_BASE_199,XAUUSD,SHORT,2020-09-25 23:00:00,23,False,OFFLINE_MISSED,-15.0,LOSS,0.378,0.253
617,XAUUSD_BASE_1183,XAUUSD,LONG,2024-07-26 11:00:00,11,True,ONLINE_CAPTURED,-15.0,LOSS,0.288,0.235
618,XAUUSD_BASE_1355,XAUUSD,SHORT,2025-03-28 21:00:00,21,True,ONLINE_CAPTURED,-15.0,LOSS,0.262,0.182
619,XAUUSD_BASE_80,XAUUSD,LONG,2020-04-09 07:00:00,7,False,OFFLINE_MISSED,-15.01,LOSS,0.447,0.254
620,XAUUSD_BASE_287,XAUUSD,SHORT,2021-01-28 19:00:00,19,True,ONLINE_CAPTURED,-15.01,LOSS,0.381,0.139
621,XAUUSD_BASE_378,XAUUSD,SHORT,2021-06-07 20:00:00,20,True,ONLINE_CAPTURED,-15.01,LOSS,0.388,0.116
622,XAUUSD_BASE_169,XAUUSD,SHORT,2020-08-18 21:00:00,21,True,ONLINE_CAPTURED,-15.02,LOSS,0.371,0.226
623,US500_BASE_1044,US500,LONG,2024-01-30 08:00:00,8,False,OFFLINE_MISSED,-15.04,LOSS,0.157,0.31
624,XAUUSD_BASE_8,XAUUSD,LONG,2020-01-13 21:00:00,21,True,ONLINE_CAPTURED,-15.11,LOSS,0.48,0.191
625,XAUUSD_BASE_533,XAUUSD,SHORT,2022-01-18 14:00:00,14,True,ONLINE_CAPTURED,-15.11,LOSS,0.421,0.226
626,US500_BASE_247,US500,SHORT,2020-11-27 17:00:00,17,True,ONLINE_CAPTURED,-15.13,LOSS,0.215,0.327
627,XAUUSD_BASE_153,XAUUSD,SHORT,2020-07-28 13:00:00,13,True,ONLINE_CAPTURED,-15.14,LOSS,0.389,0.202
628,US500_BASE_1432,US500,SHORT,2025-07-08 21:00:00,21,True,ONLINE_CAPTURED,-15.15,LOSS,0.136,0.279
629,XAUUSD_BASE_677,XAUUSD,LONG,2022-08-10 10:00:00,10,True,ONLINE_CAPTURED,-15.16,LOSS,0.431,0.208
630,XAUUSD_BASE_711,XAUUSD,LONG,2022-09-30 22:00:00,22,False,OFFLINE_MISSED,-15.16,LOSS,0.436,0.216
631,XAUUSD_BASE_679,XAUUSD,SHORT,2022-08-10 22:00:00,22,False,OFFLINE_MISSED,-15.18,LOSS,0.435,0.251
632,XAUUSD_BASE_115,XAUUSD,LONG,2020-06-04 14:00:00,14,True,ONLINE_CAPTURED,-15.19,LOSS,0.429,0.173
633,XAUUSD_BASE_161,XAUUSD,LONG,2020-08-12 22:00:00,22,False,OFFLINE_MISSED,-15.19,LOSS,0.395,0.221
634,XAUUSD_BASE_188,XAUUSD,LONG,2020-09-11 00:00:00,0,False,OFFLINE_MISSED,-15.2,LOSS,0.393,0.202
635,USDJPY_BASE_1170,USDJPY,LONG,2024-07-10 14:00:00,14,True,ONLINE_CAPTURED,-15.2,LOSS,0.109,0.252
636,XAUUSD_BASE_680,XAUUSD,LONG,2022-08-12 07:00:00,7,False,OFFLINE_MISSED,-15.22,LOSS,0.44,0.278
637,XAUUSD_BASE_873,XAUUSD,SHORT,2023-05-11 14:00:00,14,True,ONLINE_CAPTURED,-15.22,LOSS,0.396,0.168
638,XAUUSD_BASE_926,XAUUSD,LONG,2023-07-29 04:00:00,4,False,OFFLINE_MISSED,-15.22,LOSS,0.398,0.197
639,US500_BASE_370,US500,LONG,2021-05-27 15:00:00,15,True,ONLINE_CAPTURED,-15.24,LOSS,0.221,0.346
640,XAUUSD_BASE_904,XAUUSD,LONG,2023-06-26 18:00:00,18,True,ONLINE_CAPTURED,-15.24,LOSS,0.41,0.123
641,XAUUSD_BASE_745,XAUUSD,LONG,2022-11-28 19:00:00,19,True,ONLINE_CAPTURED,-15.31,LOSS,0.471,0.173
642,XAUUSD_BASE_766,XAUUSD,LONG,2022-12-22 11:00:00,11,True,ONLINE_CAPTURED,-15.31,LOSS,0.446,0.185
643,XAUUSD_BASE_824,XAUUSD,SHORT,2023-03-14 14:00:00,14,True,ONLINE_CAPTURED,-15.34,LOSS,0.436,0.222
644,XAUUSD_BASE_829,XAUUSD,SHORT,2023-03-17 07:00:00,7,False,OFFLINE_MISSED,-15.35,LOSS,0.437,0.19
645,XAUUSD_BASE_921,XAUUSD,SHORT,2023-07-21 14:00:00,14,True,ONLINE_CAPTURED,-15.37,LOSS,0.433,0.13
646,XAUUSD_BASE_13,XAUUSD,SHORT,2020-01-15 18:00:00,18,True,ONLINE_CAPTURED,-15.38,LOSS,0.537,0.258
647,XAUUSD_BASE_1161,XAUUSD,SHORT,2024-06-27 13:00:00,13,True,ONLINE_CAPTURED,-15.39,LOSS,0.359,0.222
648,XAUUSD_BASE_4,XAUUSD,LONG,2020-01-07 21:00:00,21,True,ONLINE_CAPTURED,-15.4,LOSS,0.544,0.231
649,XAUUSD_BASE_197,XAUUSD,LONG,2020-09-22 01:00:00,1,False,OFFLINE_MISSED,-15.4,LOSS,0.429,0.196
650,XAUUSD_BASE_606,XAUUSD,LONG,2022-04-28 11:00:00,11,True,ONLINE_CAPTURED,-15.4,LOSS,0.427,0.152
651,XAUUSD_BASE_237,XAUUSD,LONG,2020-11-18 21:00:00,21,True,ONLINE_CAPTURED,-15.41,LOSS,0.464,0.258
652,XAUUSD_BASE_763,XAUUSD,SHORT,2022-12-19 09:00:00,9,True,ONLINE_CAPTURED,-15.41,LOSS,0.468,0.208
653,XAUUSD_BASE_176,XAUUSD,LONG,2020-09-01 03:00:00,3,False,OFFLINE_MISSED,-15.42,LOSS,0.424,0.225
654,XAUUSD_BASE_823,XAUUSD,LONG,2023-03-10 22:00:00,22,False,OFFLINE_MISSED,-15.42,LOSS,0.444,0.215
655,XAUUSD_BASE_951,XAUUSD,LONG,2023-08-30 20:00:00,20,True,ONLINE_CAPTURED,-15.43,LOSS,0.42,0.189
656,USDJPY_BASE_1207,USDJPY,SHORT,2024-08-29 12:00:00,12,True,ONLINE_CAPTURED,-15.43,LOSS,0.118,0.321
657,XAUUSD_BASE_522,XAUUSD,LONG,2022-01-04 23:00:00,23,False,OFFLINE_MISSED,-15.44,LOSS,0.454,0.224
658,XAUUSD_BASE_1120,XAUUSD,LONG,2024-05-09 11:00:00,11,True,ONLINE_CAPTURED,-15.45,LOSS,0.362,0.168
659,XAUUSD_BASE_174,XAUUSD,SHORT,2020-08-28 13:00:00,13,True,ONLINE_CAPTURED,-15.48,LOSS,0.435,0.194
660,US500_BASE_198,US500,SHORT,2020-09-22 23:00:00,23,False,OFFLINE_MISSED,-15.49,LOSS,0.26,0.451
661,XAUUSD_BASE_559,XAUUSD,SHORT,2022-02-17 13:00:00,13,True,ONLINE_CAPTURED,-15.49,LOSS,0.454,0.19
662,XAUUSD_BASE_757,XAUUSD,SHORT,2022-12-13 18:00:00,18,True,ONLINE_CAPTURED,-15.49,LOSS,0.483,0.208
663,XAUUSD_BASE_1481,XAUUSD,SHORT,2025-09-16 10:00:00,10,True,ONLINE_CAPTURED,-15.49,LOSS,0.295,0.16
664,XAUUSD_BASE_988,XAUUSD,LONG,2023-11-10 08:00:00,8,False,OFFLINE_MISSED,-15.54,LOSS,0.452,0.136
665,US500_BASE_1474,US500,SHORT,2025-09-04 10:00:00,10,True,ONLINE_CAPTURED,-15.55,LOSS,0.156,0.215
666,XAUUSD_BASE_1556,XAUUSD,SHORT,2025-12-12 16:00:00,16,False,OFFLINE_MISSED,-15.56,LOSS,0.298,0.152
667,XAUUSD_BASE_1203,XAUUSD,SHORT,2024-08-20 18:00:00,18,True,ONLINE_CAPTURED,-15.58,LOSS,0.357,0.162
668,XAUUSD_BASE_850,XAUUSD,SHORT,2023-04-14 22:00:00,22,False,OFFLINE_MISSED,-15.6,LOSS,0.455,0.211
669,XAUUSD_BASE_214,XAUUSD,SHORT,2020-10-16 23:00:00,23,False,OFFLINE_MISSED,-15.61,LOSS,0.485,0.261
670,XAUUSD_BASE_857,XAUUSD,LONG,2023-04-24 05:00:00,5,False,OFFLINE_MISSED,-15.64,LOSS,0.45,0.135
671,XAUUSD_BASE_663,XAUUSD,SHORT,2022-07-21 08:00:00,8,False,OFFLINE_MISSED,-15.65,LOSS,0.516,0.155
672,XAUUSD_BASE_6,XAUUSD,SHORT,2020-01-08 14:00:00,14,True,ONLINE_CAPTURED,-15.67,LOSS,0.597,0.179
673,XAUUSD_BASE_254,XAUUSD,SHORT,2020-12-10 19:00:00,19,True,ONLINE_CAPTURED,-15.69,LOSS,0.498,0.2
674,XAUUSD_BASE_158,XAUUSD,SHORT,2020-08-07 00:00:00,0,False,OFFLINE_MISSED,-15.7,LOSS,0.466,0.233
675,XAUUSD_BASE_739,XAUUSD,SHORT,2022-11-18 02:00:00,2,False,OFFLINE_MISSED,-15.7,LOSS,0.53,0.219
676,XAUUSD_BASE_1418,XAUUSD,SHORT,2025-06-25 12:00:00,12,True,ONLINE_CAPTURED,-15.7,LOSS,0.322,0.152
677,XAUUSD_BASE_941,XAUUSD,SHORT,2023-08-18 10:00:00,10,True,ONLINE_CAPTURED,-15.73,LOSS,0.463,0.139
678,XAUUSD_BASE_986,XAUUSD,LONG,2023-11-08 10:00:00,10,True,ONLINE_CAPTURED,-15.75,LOSS,0.482,0.145
679,XAUUSD_BASE_585,XAUUSD,LONG,2022-04-04 21:00:00,21,True,ONLINE_CAPTURED,-15.76,LOSS,0.5,0.209
680,XAUUSD_BASE_657,XAUUSD,SHORT,2022-07-14 13:00:00,13,True,ONLINE_CAPTURED,-15.76,LOSS,0.532,0.16
681,XAUUSD_BASE_931,XAUUSD,LONG,2023-08-03 12:00:00,12,True,ONLINE_CAPTURED,-15.76,LOSS,0.473,0.142
682,XAUUSD_BASE_1364,XAUUSD,LONG,2025-04-09 21:00:00,21,True,ONLINE_CAPTURED,-15.78,LOSS,0.341,0.232
683,XAUUSD_BASE_706,XAUUSD,SHORT,2022-09-28 12:00:00,12,True,ONLINE_CAPTURED,-15.79,LOSS,0.551,0.165
684,XAUUSD_BASE_955,XAUUSD,LONG,2023-09-05 14:00:00,14,True,ONLINE_CAPTURED,-15.8,LOSS,0.472,0.142
685,US500_BASE_1138,US500,SHORT,2024-05-29 08:00:00,8,False,OFFLINE_MISSED,-15.8,LOSS,0.198,0.248
686,XAUUSD_BASE_1216,XAUUSD,LONG,2024-09-05 00:00:00,0,False,OFFLINE_MISSED,-15.82,LOSS,0.369,0.165
687,XAUUSD_BASE_884,XAUUSD,LONG,2023-05-24 19:00:00,19,True,ONLINE_CAPTURED,-15.83,LOSS,0.485,0.146
688,XAUUSD_BASE_586,XAUUSD,SHORT,2022-04-05 16:00:00,16,False,OFFLINE_MISSED,-15.86,LOSS,0.518,0.207
689,XAUUSD_BASE_1048,XAUUSD,LONG,2024-02-06 06:00:00,6,False,OFFLINE_MISSED,-15.86,LOSS,0.468,0.255
690,XAUUSD_BASE_840,XAUUSD,SHORT,2023-03-30 16:00:00,16,False,OFFLINE_MISSED,-15.89,LOSS,0.507,0.152
691,XAUUSD_BASE_1529,XAUUSD,LONG,2025-11-11 07:00:00,7,False,OFFLINE_MISSED,-15.89,LOSS,0.331,0.197
692,XAUUSD_BASE_118,XAUUSD,SHORT,2020-06-06 01:00:00,1,False,OFFLINE_MISSED,-15.9,LOSS,0.549,0.311
693,XAUUSD_BASE_803,XAUUSD,LONG,2023-02-02 02:00:00,2,False,OFFLINE_MISSED,-15.95,LOSS,0.524,0.157
694,XAUUSD_BASE_690,XAUUSD,LONG,2022-08-25 17:00:00,17,True,ONLINE_CAPTURED,-15.98,LOSS,0.561,0.295
695,US500_BASE_461,US500,LONG,2021-10-01 01:00:00,1,False,OFFLINE_MISSED,-15.99,LOSS,0.277,0.411
696,XAUUSD_BASE_804,XAUUSD,SHORT,2023-02-03 03:00:00,3,False,OFFLINE_MISSED,-15.99,LOSS,0.531,0.159
697,XAUUSD_BASE_35,XAUUSD,LONG,2020-02-06 17:00:00,17,True,ONLINE_CAPTURED,-16.03,LOSS,0.652,0.196
698,XAUUSD_BASE_1247,XAUUSD,SHORT,2024-10-17 10:00:00,10,True,ONLINE_CAPTURED,-16.03,LOSS,0.369,0.191
699,XAUUSD_BASE_842,XAUUSD,SHORT,2023-03-31 13:00:00,13,True,ONLINE_CAPTURED,-16.05,LOSS,0.531,0.159
700,XAUUSD_BASE_1050,XAUUSD,SHORT,2024-02-06 22:00:00,22,False,OFFLINE_MISSED,-16.07,LOSS,0.5,0.265
701,XAUUSD_BASE_1489,XAUUSD,SHORT,2025-09-24 23:00:00,23,False,OFFLINE_MISSED,-16.11,LOSS,0.361,0.235
702,US500_BASE_1141,US500,LONG,2024-05-31 15:00:00,15,True,ONLINE_CAPTURED,-16.14,LOSS,0.217,0.236
703,US500_BASE_614,US500,LONG,2022-05-09 22:00:00,22,False,OFFLINE_MISSED,-16.15,LOSS,0.279,0.39
704,XAUUSD_BASE_1017,XAUUSD,LONG,2023-12-25 18:00:00,18,True,ONLINE_CAPTURED,-16.16,LOSS,0.511,0.153
705,XAUUSD_BASE_1205,XAUUSD,LONG,2024-08-23 20:00:00,20,True,ONLINE_CAPTURED,-16.22,LOSS,0.426,0.204
706,XAUUSD_BASE_1228,XAUUSD,LONG,2024-09-24 22:00:00,22,False,OFFLINE_MISSED,-16.22,LOSS,0.409,0.189
707,XAUUSD_BASE_234,XAUUSD,LONG,2020-11-17 13:00:00,13,True,ONLINE_CAPTURED,-16.23,LOSS,0.596,0.179
708,XAUUSD_BASE_33,XAUUSD,SHORT,2020-02-05 17:00:00,17,True,ONLINE_CAPTURED,-16.24,LOSS,0.696,0.241
709,XAUUSD_BASE_1498,XAUUSD,SHORT,2025-10-04 04:00:00,4,False,OFFLINE_MISSED,-16.26,LOSS,0.367,0.167
710,XAUUSD_BASE_1563,XAUUSD,LONG,2025-12-24 16:00:00,16,False,OFFLINE_MISSED,-16.27,LOSS,0.371,0.157
711,XAUUSD_BASE_609,XAUUSD,SHORT,2022-05-02 20:00:00,20,True,ONLINE_CAPTURED,-16.28,LOSS,0.56,0.168
712,XAUUSD_BASE_695,XAUUSD,SHORT,2022-09-06 07:00:00,7,False,OFFLINE_MISSED,-16.28,LOSS,0.617,0.231
713,XAUUSD_BASE_1131,XAUUSD,SHORT,2024-05-21 20:00:00,20,True,ONLINE_CAPTURED,-16.29,LOSS,0.467,0.218
714,XAUUSD_BASE_96,XAUUSD,SHORT,2020-05-06 16:00:00,16,False,OFFLINE_MISSED,-16.3,LOSS,0.662,0.215
715,XAUUSD_BASE_861,XAUUSD,SHORT,2023-04-25 19:00:00,19,True,ONLINE_CAPTURED,-16.3,LOSS,0.549,0.165
716,XAUUSD_BASE_1331,XAUUSD,SHORT,2025-02-17 22:00:00,22,False,OFFLINE_MISSED,-16.3,LOSS,0.405,0.229
717,US500_BASE_1405,US500,SHORT,2025-06-10 18:00:00,18,True,ONLINE_CAPTURED,-16.32,LOSS,0.192,0.21
718,XAUUSD_BASE_767,XAUUSD,SHORT,2022-12-23 18:00:00,18,True,ONLINE_CAPTURED,-16.33,LOSS,0.61,0.242
719,XAUUSD_BASE_123,XAUUSD,SHORT,2020-06-11 20:00:00,20,True,ONLINE_CAPTURED,-16.36,LOSS,0.617,0.185
720,XAUUSD_BASE_1375,XAUUSD,SHORT,2025-04-24 07:00:00,7,False,OFFLINE_MISSED,-16.36,LOSS,0.394,0.194
721,US500_BASE_1261,US500,SHORT,2024-11-09 02:00:00,2,False,OFFLINE_MISSED,-16.37,LOSS,0.194,0.232
722,XAUUSD_BASE_50,XAUUSD,LONG,2020-02-24 14:00:00,14,True,ONLINE_CAPTURED,-16.38,LOSS,0.727,0.218
723,US500_BASE_230,US500,LONG,2020-11-11 00:00:00,0,False,OFFLINE_MISSED,-16.38,LOSS,0.292,0.378
724,US500_BASE_489,US500,LONG,2021-11-22 11:00:00,11,True,ONLINE_CAPTURED,-16.43,LOSS,0.31,0.368
725,XAUUSD_BASE_136,XAUUSD,SHORT,2020-07-01 21:00:00,21,True,ONLINE_CAPTURED,-16.44,LOSS,0.633,0.316
726,XAUUSD_BASE_556,XAUUSD,LONG,2022-02-15 17:00:00,17,True,ONLINE_CAPTURED,-16.47,LOSS,0.604,0.181
727,US500_BASE_701,US500,LONG,2022-09-22 16:00:00,16,False,OFFLINE_MISSED,-16.49,LOSS,0.263,0.282
728,XAUUSD_BASE_1464,XAUUSD,SHORT,2025-08-27 02:00:00,2,False,OFFLINE_MISSED,-16.49,LOSS,0.397,0.25
729,XAUUSD_BASE_26,XAUUSD,SHORT,2020-01-28 13:00:00,13,True,ONLINE_CAPTURED,-16.52,LOSS,0.755,0.227
730,USDJPY_BASE_1528,USDJPY,SHORT,2025-11-10 21:00:00,21,True,ONLINE_CAPTURED,-16.55,LOSS,0.216,0.345
731,XAUUSD_BASE_619,XAUUSD,SHORT,2022-05-16 21:00:00,21,True,ONLINE_CAPTURED,-16.58,LOSS,0.64,0.192
732,XAUUSD_BASE_649,XAUUSD,SHORT,2022-07-06 20:00:00,20,True,ONLINE_CAPTURED,-16.58,LOSS,0.676,0.203
733,XAUUSD_BASE_1127,XAUUSD,LONG,2024-05-16 02:00:00,2,False,OFFLINE_MISSED,-16.6,LOSS,0.499,0.242
734,XAUUSD_BASE_1469,XAUUSD,LONG,2025-08-30 00:00:00,0,False,OFFLINE_MISSED,-16.62,LOSS,0.408,0.241
735,US500_BASE_122,US500,LONG,2020-06-09 16:00:00,16,False,OFFLINE_MISSED,-16.66,LOSS,0.361,0.346
736,XAUUSD_BASE_1334,XAUUSD,SHORT,2025-02-24 14:00:00,14,True,ONLINE_CAPTURED,-16.68,LOSS,0.443,0.159
737,XAUUSD_BASE_1359,XAUUSD,SHORT,2025-04-04 20:00:00,20,True,ONLINE_CAPTURED,-16.69,LOSS,0.437,0.2
738,XAUUSD_BASE_1559,XAUUSD,LONG,2025-12-15 09:00:00,9,True,ONLINE_CAPTURED,-16.83,LOSS,0.42,0.173
739,US500_BASE_646,US500,LONG,2022-07-02 03:00:00,3,False,OFFLINE_MISSED,-16.88,LOSS,0.356,0.392
740,XAUUSD_BASE_755,XAUUSD,LONG,2022-12-12 19:00:00,19,True,ONLINE_CAPTURED,-16.91,LOSS,0.711,0.213
741,XAUUSD_BASE_249,XAUUSD,SHORT,2020-11-30 18:00:00,18,True,ONLINE_CAPTURED,-16.95,LOSS,0.73,0.219
742,US500_BASE_1235,US500,LONG,2024-10-03 01:00:00,1,False,OFFLINE_MISSED,-16.99,LOSS,0.259,0.299
743,XAUUSD_BASE_1067,XAUUSD,LONG,2024-02-27 14:00:00,14,True,ONLINE_CAPTURED,-17.01,LOSS,0.613,0.184
744,XAUUSD_BASE_1133,XAUUSD,SHORT,2024-05-23 13:00:00,13,True,ONLINE_CAPTURED,-17.04,LOSS,0.558,0.167
745,XAUUSD_BASE_1190,XAUUSD,SHORT,2024-08-02 22:00:00,22,False,OFFLINE_MISSED,-17.04,LOSS,0.527,0.227
746,XAUUSD_BASE_1455,XAUUSD,SHORT,2025-08-13 21:00:00,21,True,ONLINE_CAPTURED,-17.04,LOSS,0.446,0.205
747,US500_BASE_375,US500,LONG,2021-06-03 16:00:00,16,False,OFFLINE_MISSED,-17.08,LOSS,0.362,0.326
748,US500_BASE_890,US500,SHORT,2023-06-01 06:00:00,6,False,OFFLINE_MISSED,-17.08,LOSS,0.308,0.341
749,XAUUSD_BASE_1156,XAUUSD,SHORT,2024-06-18 21:00:00,21,True,ONLINE_CAPTURED,-17.09,LOSS,0.582,0.241
750,XAUUSD_BASE_1145,XAUUSD,LONG,2024-06-04 23:00:00,23,False,OFFLINE_MISSED,-17.11,LOSS,0.565,0.279
751,USDJPY_BASE_295,USDJPY,SHORT,2021-02-03 10:00:00,10,True,ONLINE_CAPTURED,-17.22,LOSS,0.149,0.182
752,XAUUSD_BASE_629,XAUUSD,LONG,2022-05-30 23:00:00,23,False,OFFLINE_MISSED,-17.23,LOSS,0.738,0.221
753,US500_BASE_55,US500,LONG,2020-03-03 06:00:00,6,False,OFFLINE_MISSED,-17.31,LOSS,0.435,0.367
754,XAUUSD_BASE_1266,XAUUSD,SHORT,2024-11-13 15:00:00,15,True,ONLINE_CAPTURED,-17.36,LOSS,0.52,0.156
755,XAUUSD_BASE_95,XAUUSD,SHORT,2020-05-04 08:00:00,8,False,OFFLINE_MISSED,-17.37,LOSS,0.852,0.255
756,US500_BASE_539,US500,LONG,2022-01-24 05:00:00,5,False,OFFLINE_MISSED,-17.37,LOSS,0.382,0.302
757,US500_BASE_564,US500,LONG,2022-02-28 19:00:00,19,True,ONLINE_CAPTURED,-17.43,LOSS,0.364,0.28
758,USDJPY_BASE_573,USDJPY,SHORT,2022-03-16 14:00:00,14,True,ONLINE_CAPTURED,-17.45,LOSS,0.177,0.291
759,USDJPY_BASE_830,USDJPY,LONG,2023-03-17 17:00:00,17,True,ONLINE_CAPTURED,-17.45,LOSS,0.164,0.245
760,US500_BASE_1209,US500,LONG,2024-08-30 14:00:00,14,True,ONLINE_CAPTURED,-17.51,LOSS,0.298,0.216
761,US500_BASE_592,US500,SHORT,2022-04-13 06:00:00,6,False,OFFLINE_MISSED,-17.52,LOSS,0.388,0.341
762,XAUUSD_BASE_1273,XAUUSD,LONG,2024-11-18 18:00:00,18,True,ONLINE_CAPTURED,-17.58,LOSS,0.543,0.163
763,XAUUSD_BASE_1136,XAUUSD,LONG,2024-05-28 16:00:00,16,False,OFFLINE_MISSED,-17.59,LOSS,0.617,0.185
764,XAUUSD_BASE_227,XAUUSD,LONG,2020-11-09 17:00:00,17,True,ONLINE_CAPTURED,-17.61,LOSS,0.791,0.237
765,XAUUSD_BASE_150,XAUUSD,SHORT,2020-07-23 17:00:00,17,True,ONLINE_CAPTURED,-17.63,LOSS,0.772,0.232
766,US500_BASE_1002,US500,SHORT,2023-12-01 14:00:00,14,True,ONLINE_CAPTURED,-17.68,LOSS,0.324,0.265
767,XAUUSD_BASE_1290,XAUUSD,SHORT,2024-12-17 10:00:00,10,True,ONLINE_CAPTURED,-17.68,LOSS,0.564,0.169
768,US500_BASE_1009,US500,SHORT,2023-12-15 17:00:00,17,True,ONLINE_CAPTURED,-17.7,LOSS,0.338,0.254
769,XAUUSD_BASE_1373,XAUUSD,SHORT,2025-04-22 14:00:00,14,True,ONLINE_CAPTURED,-17.7,LOSS,0.532,0.159
770,XAUUSD_BASE_1531,XAUUSD,SHORT,2025-11-12 16:00:00,16,False,OFFLINE_MISSED,-17.76,LOSS,0.515,0.154
