trade_id,symbol,direction,entry_time_utc,entry_time_thai,thai_hour,time_bucket,is_user_online,schedule_status,entry_price,initial_sl,exit_time,exit_price,exit_reason,outcome,hypothetical_net_pnl_thb,mae_price,mfe_price,mae_pct,mfe_pct
US500_BASE_1329,US500,SHORT,2025-02-14 16:00:00,2025-02-14 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,5871.47,5926.262,2025-02-24 10:00:00,5809.99,THESIS_EXIT,WIN,9.02,21.9168,61.48,0.373,1.047
XAUUSD_BASE_1334,XAUUSD,SHORT,2025-02-24 07:00:00,2025-02-24 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,2690.94,2705.193,2025-02-24 10:00:00,2702.87,THESIS_EXIT,LOSS,-16.68,11.93,4.2759,0.443,0.159
XAUUSD_BASE_1335,XAUUSD,LONG,2025-02-24 14:00:00,2025-02-24 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2695.11,2676.60525,2025-02-26 14:00:00,2692.1,THESIS_EXIT,LOSS,-13.55,3.01,5.55143,0.112,0.206
GBPUSD_BASE_1336,GBPUSD,SHORT,2025-02-25 02:00:00,2025-02-25 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,1.00583,1.01533,2025-02-26 20:00:00,1.00996,THESIS_EXIT,LOSS,-157.05,0.00413,0.00285,0.411,0.283
US500_BASE_1337,US500,LONG,2025-02-27 05:00:00,2025-02-27 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5835.55,5801.64,2025-02-27 15:00:00,5801.64,STOP_LOSS_TOUCH,LOSS,-24.37,33.91,10.173,0.581,0.174
USDJPY_BASE_1338,USDJPY,SHORT,2025-02-27 08:00:00,2025-02-27 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,104.84,105.86025,2025-03-05 04:00:00,101.43,THESIS_EXIT,WIN,64.22,0.4081,3.41,0.389,3.253
US500_BASE_1340,US500,SHORT,2025-03-05 08:00:00,2025-03-05 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5815.07,5854.658,2025-03-05 16:00:00,5840.19,THESIS_EXIT,LOSS,-21.29,25.12,11.8764,0.432,0.204
BTCUSD_BASE_1341,BTCUSD,SHORT,2025-03-06 05:00:00,2025-03-06 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,91805.26,92653.762,2025-03-06 18:00:00,92303.45,THESIS_EXIT,LOSS,-186.87,498.19,254.5506,0.543,0.277
XAUUSD_BASE_1339,XAUUSD,LONG,2025-02-28 14:00:00,2025-02-28 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2729.47,2710.01575,2025-03-07 11:00:00,2752.87,THESIS_EXIT,LOSS,-4.31,23.4,5.83627,0.857,0.214
BTCUSD_BASE_1343,BTCUSD,LONG,2025-03-07 13:00:00,2025-03-07 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,92207.16,91151.928,2025-03-08 08:00:00,91914.37,THESIS_EXIT,LOSS,-114.98,292.79,316.5696,0.318,0.343
BTCUSD_BASE_1344,BTCUSD,SHORT,2025-03-08 13:00:00,2025-03-08 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,92076.41,93256.65025,2025-03-10 16:00:00,92383.67,THESIS_EXIT,LOSS,-120.04,307.26,354.07208,0.334,0.385
USDJPY_BASE_1342,USDJPY,SHORT,2025-03-07 12:00:00,2025-03-07 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,100.78,101.86875,2025-03-11 15:00:00,100.26,THESIS_EXIT,LOSS,-0.8,0.52,0.32663,0.516,0.324
USDJPY_BASE_1346,USDJPY,LONG,2025-03-14 11:00:00,2025-03-14 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,101.38,100.4205,2025-03-14 14:00:00,100.4205,STOP_LOSS_TOUCH,LOSS,-34.09,0.9595,0.28785,0.946,0.284
BTCUSD_BASE_1347,BTCUSD,LONG,2025-03-15 14:00:00,2025-03-15 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,92790.0,91607.84925,2025-03-17 14:00:00,93169.16,THESIS_EXIT,WIN,120.21,472.8603,379.16,0.51,0.409
US500_BASE_1348,US500,SHORT,2025-03-18 05:00:00,2025-03-18 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5850.28,5880.82,2025-03-18 11:00:00,5880.82,STOP_LOSS_TOUCH,LOSS,-23.19,30.54,9.162,0.522,0.157
XAUUSD_BASE_1345,XAUUSD,SHORT,2025-03-14 10:00:00,2025-03-14 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2732.82,2753.346,2025-03-18 11:00:00,2738.12,THESIS_EXIT,LOSS,-14.35,5.3,6.1578,0.194,0.225
US500_BASE_1349,US500,LONG,2025-03-18 16:00:00,2025-03-18 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,5873.52,5823.82875,2025-03-20 10:00:00,5879.73,THESIS_EXIT,LOSS,-10.33,6.21,14.90737,0.106,0.254
USDJPY_BASE_1350,USDJPY,LONG,2025-03-20 06:00:00,2025-03-20 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,99.48,98.3755,2025-03-20 13:00:00,98.72,THESIS_EXIT,LOSS,-29.6,0.76,0.33135,0.764,0.333
GBPUSD_BASE_1351,GBPUSD,SHORT,2025-03-20 12:00:00,2025-03-20 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,1.00413,1.01238,2025-03-25 18:00:00,0.97206,THESIS_EXIT,WIN,1109.95,0.0033,0.03207,0.329,3.194
US500_BASE_1352,US500,SHORT,2025-03-20 16:00:00,2025-03-20 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,5894.99,5941.13325,2025-03-26 09:00:00,5859.14,THESIS_EXIT,WIN,0.05,18.4573,35.85,0.313,0.608
BTCUSD_BASE_1353,BTCUSD,LONG,2025-03-26 01:00:00,2025-03-26 08:00:00,8,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92600.5,91745.72075,2025-03-27 13:00:00,92379.53,THESIS_EXIT,LOSS,-89.84,220.97,256.43378,0.239,0.277
BTCUSD_BASE_1354,BTCUSD,SHORT,2025-03-27 22:00:00,2025-03-28 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92958.6,93817.7535,2025-03-29 08:00:00,92953.72,THESIS_EXIT,LOSS,-10.79,4.88,257.74605,0.005,0.277
BTCUSD_BASE_1356,BTCUSD,LONG,2025-03-29 17:00:00,2025-03-30 00:00:00,0,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92770.51,91695.07175,2025-03-30 10:00:00,92251.67,THESIS_EXIT,LOSS,-194.09,518.84,322.63148,0.559,0.348
XAUUSD_BASE_1355,XAUUSD,SHORT,2025-03-28 14:00:00,2025-03-28 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2724.74,2741.24025,2025-03-31 08:00:00,2731.88,THESIS_EXIT,LOSS,-15.0,7.14,4.95008,0.262,0.182
US500_BASE_1358,US500,SHORT,2025-03-31 20:00:00,2025-04-01 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5889.7,5931.6295,2025-04-03 14:00:00,5822.99,THESIS_EXIT,WIN,10.85,16.7718,66.71,0.285,1.133
BTCUSD_BASE_1357,BTCUSD,SHORT,2025-03-31 12:00:00,2025-03-31 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,91162.57,92084.54625,2025-04-04 06:00:00,89203.47,THESIS_EXIT,WIN,673.19,368.7905,1959.1,0.405,2.149
XAUUSD_BASE_1359,XAUUSD,SHORT,2025-04-04 13:00:00,2025-04-04 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2734.99,2753.189,2025-04-07 01:00:00,2746.95,THESIS_EXIT,LOSS,-16.69,11.96,5.4597,0.437,0.2
US500_BASE_1360,US500,SHORT,2025-04-04 17:00:00,2025-04-05 00:00:00,0,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5758.16,5812.63375,2025-04-07 16:00:00,5764.98,THESIS_EXIT,LOSS,-14.89,6.82,16.34213,0.118,0.284
XAUUSD_BASE_1361,XAUUSD,LONG,2025-04-07 10:00:00,2025-04-07 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2748.14,2727.08075,2025-04-08 06:00:00,2727.63,THESIS_EXIT,LOSS,-19.68,20.51,6.31777,0.746,0.23
US500_BASE_1363,US500,SHORT,2025-04-09 08:00:00,2025-04-09 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5692.81,5734.16875,2025-04-09 09:00:00,5715.25,THESIS_EXIT,LOSS,-20.35,22.44,12.40763,0.394,0.218
USDJPY_BASE_1362,USDJPY,SHORT,2025-04-08 20:00:00,2025-04-09 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,100.44,101.65225,2025-04-09 10:00:00,101.65225,STOP_LOSS_TOUCH,LOSS,-39.78,1.21225,0.36367,1.207,0.362
XAUUSD_BASE_1364,XAUUSD,LONG,2025-04-09 14:00:00,2025-04-09 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2747.06,2725.78675,2025-04-10 07:00:00,2737.68,THESIS_EXIT,LOSS,-15.78,9.38,6.38198,0.341,0.232
USDJPY_BASE_1366,USDJPY,LONG,2025-04-10 08:00:00,2025-04-10 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,101.64,100.7175,2025-04-11 11:00:00,100.95,THESIS_EXIT,LOSS,-28.02,0.69,0.27675,0.679,0.272
BTCUSD_BASE_1367,BTCUSD,LONG,2025-04-11 23:00:00,2025-04-12 06:00:00,6,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92684.62,91816.65925,2025-04-12 04:00:00,92090.12,THESIS_EXIT,LOSS,-220.58,594.5,260.38822,0.641,0.281
BTCUSD_BASE_1368,BTCUSD,SHORT,2025-04-12 23:00:00,2025-04-13 06:00:00,6,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92111.11,93056.22425,2025-04-13 15:00:00,92543.0,THESIS_EXIT,LOSS,-163.66,431.89,283.53427,0.469,0.308
US500_BASE_1365,US500,LONG,2025-04-09 14:00:00,2025-04-09 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,5703.53,5640.3945,2025-04-17 14:00:00,5874.1,THESIS_EXIT,WIN,47.2,25.2542,170.57,0.443,2.991
BTCUSD_BASE_1370,BTCUSD,LONG,2025-04-17 20:00:00,2025-04-18 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,92690.65,91579.62225,2025-04-18 23:00:00,92380.23,THESIS_EXIT,LOSS,-121.15,310.42,333.30832,0.335,0.36
XAUUSD_BASE_1369,XAUUSD,LONG,2025-04-14 14:00:00,2025-04-14 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2718.59,2702.15325,2025-04-21 16:00:00,2792.34,THESIS_EXIT,WIN,13.31,6.5747,73.75,0.242,2.713
GBPUSD_BASE_1371,GBPUSD,SHORT,2025-04-21 04:00:00,2025-04-21 11:00:00,11,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,0.94973,0.95798,2025-04-22 06:00:00,0.95539,THESIS_EXIT,LOSS,-210.6,0.00566,0.00247,0.596,0.261
XAUUSD_BASE_1373,XAUUSD,SHORT,2025-04-22 07:00:00,2025-04-22 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,2792.72,2807.5655,2025-04-22 11:00:00,2807.5655,STOP_LOSS_TOUCH,LOSS,-17.7,14.8455,4.45365,0.532,0.159
US500_BASE_1372,US500,SHORT,2025-04-21 20:00:00,2025-04-22 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5848.2,5897.8605,2025-04-23 12:00:00,5851.37,THESIS_EXIT,LOSS,-13.61,3.17,14.89815,0.054,0.255
XAUUSD_BASE_1375,XAUUSD,SHORT,2025-04-24 00:00:00,2025-04-24 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,2798.63,2816.7725,2025-04-24 05:00:00,2809.66,THESIS_EXIT,LOSS,-16.36,11.03,5.44275,0.394,0.194
BTCUSD_BASE_1374,BTCUSD,SHORT,2025-04-23 00:00:00,2025-04-23 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,87910.31,88882.4915,2025-04-24 13:00:00,87566.69,THESIS_EXIT,WIN,107.77,388.8726,343.62,0.442,0.391
USDJPY_BASE_1377,USDJPY,SHORT,2025-04-25 08:00:00,2025-04-25 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,101.12,102.18125,2025-04-28 12:00:00,102.04,THESIS_EXIT,LOSS,-33.2,0.92,0.31838,0.91,0.315
GBPUSD_BASE_1376,GBPUSD,SHORT,2025-04-24 14:00:00,2025-04-24 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,0.94071,0.94996,2025-04-29 02:00:00,0.92262,THESIS_EXIT,WIN,620.65,0.0037,0.01809,0.393,1.923
US500_BASE_1378,US500,SHORT,2025-04-29 08:00:00,2025-04-29 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5726.46,5757.7495,2025-04-29 14:00:00,5757.7495,STOP_LOSS_TOUCH,LOSS,-23.45,31.2895,9.38685,0.546,0.164
XAUUSD_BASE_1379,XAUUSD,LONG,2025-04-29 11:00:00,2025-04-29 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2830.56,2813.9565,2025-05-05 08:00:00,2858.69,THESIS_EXIT,LOSS,-2.65,28.13,4.98105,0.994,0.176
USDJPY_BASE_1380,USDJPY,LONG,2025-04-29 22:00:00,2025-04-30 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,103.41,102.26875,2025-05-05 10:00:00,104.27,THESIS_EXIT,WIN,6.85,0.4565,0.86,0.441,0.832
XAUUSD_BASE_1382,XAUUSD,LONG,2025-05-06 09:00:00,2025-05-06 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,2872.34,2855.9195,2025-05-07 16:00:00,2868.97,THESIS_EXIT,LOSS,-13.68,3.37,4.92615,0.117,0.172
GBPUSD_BASE_1381,GBPUSD,LONG,2025-05-05 15:00:00,2025-05-05 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,0.929,0.9185,2025-05-08 05:00:00,0.93779,THESIS_EXIT,WIN,295.15,0.0042,0.00879,0.452,0.946
BTCUSD_BASE_1383,BTCUSD,SHORT,2025-05-09 11:00:00,2025-05-09 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,93909.36,94897.355,2025-05-10 12:00:00,94119.56,THESIS_EXIT,LOSS,-86.07,210.2,296.3985,0.224,0.316
US500_BASE_1384,US500,LONG,2025-05-09 19:00:00,2025-05-10 02:00:00,2,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5701.96,5659.97125,2025-05-11 22:00:00,5678.63,THESIS_EXIT,LOSS,-20.67,23.33,12.59663,0.409,0.221
BTCUSD_BASE_1385,BTCUSD,LONG,2025-05-11 09:00:00,2025-05-11 16:00:00,16,16:00–17:00 (Dinner Break),False,OFFLINE_MISSED,94030.11,93317.231,2025-05-13 05:00:00,94000.74,THESIS_EXIT,LOSS,-22.78,29.37,213.8637,0.031,0.227
USDJPY_BASE_1387,USDJPY,LONG,2025-05-13 18:00:00,2025-05-14 01:00:00,1,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,103.52,102.25475,2025-05-19 08:00:00,107.2,THESIS_EXIT,WIN,70.3,0.5061,3.68,0.489,3.555
XAUUSD_BASE_1386,XAUUSD,SHORT,2025-05-12 16:00:00,2025-05-12 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,2844.16,2872.3465,2025-05-19 10:00:00,2823.8,THESIS_EXIT,LOSS,-5.37,20.36,8.45595,0.716,0.297
GBPUSD_BASE_1388,GBPUSD,SHORT,2025-05-20 07:00:00,2025-05-20 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,0.91681,0.92706,2025-05-20 12:00:00,0.92348,THESIS_EXIT,LOSS,-245.95,0.00667,0.00307,0.728,0.335
US500_BASE_1389,US500,SHORT,2025-05-20 15:00:00,2025-05-20 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,5688.09,5734.18675,2025-05-21 04:00:00,5713.52,THESIS_EXIT,LOSS,-21.4,25.43,13.82902,0.447,0.243
USDJPY_BASE_1390,USDJPY,LONG,2025-05-21 07:00:00,2025-05-21 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,109.14,107.97275,2025-05-21 14:00:00,107.97275,STOP_LOSS_TOUCH,LOSS,-38.76,1.16725,0.35017,1.069,0.321
GBPUSD_BASE_1391,GBPUSD,LONG,2025-05-23 05:00:00,2025-05-23 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,0.91579,0.90429,2025-05-23 16:00:00,0.90674,THESIS_EXIT,LOSS,-329.25,0.00905,0.00345,0.988,0.377
BTCUSD_BASE_1393,BTCUSD,LONG,2025-05-24 14:00:00,2025-05-24 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,89444.89,88562.3355,2025-05-25 07:00:00,88968.41,THESIS_EXIT,LOSS,-179.27,476.48,264.76635,0.533,0.296
USDJPY_BASE_1394,USDJPY,SHORT,2025-05-26 02:00:00,2025-05-26 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,106.59,107.49125,2025-05-26 16:00:00,106.94,THESIS_EXIT,LOSS,-20.37,0.35,0.27038,0.328,0.254
BTCUSD_BASE_1395,BTCUSD,SHORT,2025-05-27 06:00:00,2025-05-27 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,88706.54,89491.97275,2025-05-27 12:00:00,89491.97275,STOP_LOSS_TOUCH,LOSS,-287.4,785.43275,235.62982,0.885,0.266
US500_BASE_1392,US500,SHORT,2025-05-23 07:00:00,2025-05-23 14:00:00,14,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,5712.24,5754.5025,2025-05-28 12:00:00,5711.2,THESIS_EXIT,LOSS,-12.14,1.04,12.67875,0.018,0.222
BTCUSD_BASE_1396,BTCUSD,LONG,2025-05-27 16:00:00,2025-05-27 23:00:00,23,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,88997.05,87860.1625,2025-05-29 03:00:00,88780.23,THESIS_EXIT,LOSS,-88.39,216.82,341.06625,0.244,0.383
XAUUSD_BASE_1397,XAUUSD,LONG,2025-05-28 15:00:00,2025-05-28 22:00:00,22,22:00–24:00 (Late Night NY Close),False,OFFLINE_MISSED,2861.95,2840.86,2025-05-29 13:00:00,2856.18,THESIS_EXIT,LOSS,-14.52,5.77,6.327,0.202,0.221
USDJPY_BASE_1399,USDJPY,LONG,2025-05-30 12:00:00,2025-05-30 19:00:00,19,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,107.0,105.955,2025-05-30 14:00:00,105.955,STOP_LOSS_TOUCH,LOSS,-36.01,1.045,0.3135,0.977,0.293
XAUUSD_BASE_1398,XAUUSD,SHORT,2025-05-30 10:00:00,2025-05-30 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2857.32,2873.4875,2025-05-30 16:00:00,2873.4875,STOP_LOSS_TOUCH,LOSS,-18.16,16.1675,4.85025,0.566,0.17
USDJPY_BASE_1401,USDJPY,SHORT,2025-06-02 01:00:00,2025-06-02 08:00:00,8,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,106.01,107.164,2025-06-03 22:00:00,105.74,THESIS_EXIT,LOSS,-6.42,0.27,0.3462,0.255,0.327
XAUUSD_BASE_1402,XAUUSD,LONG,2025-06-04 00:00:00,2025-06-04 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,2873.98,2858.45175,2025-06-04 09:00:00,2858.45175,STOP_LOSS_TOUCH,LOSS,-17.93,15.52825,4.65847,0.54,0.162
BTCUSD_BASE_1400,BTCUSD,SHORT,2025-05-31 14:00:00,2025-05-31 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,88833.94,89658.2955,2025-06-07 10:00:00,86780.3,THESIS_EXIT,WIN,706.27,329.7422,2053.64,0.371,2.312
BTCUSD_BASE_1404,BTCUSD,LONG,2025-06-07 13:00:00,2025-06-07 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,86554.19,85381.87225,2025-06-08 02:00:00,85975.82,THESIS_EXIT,LOSS,-214.93,578.37,351.69533,0.668,0.406
US500_BASE_1405,US500,SHORT,2025-06-10 11:00:00,2025-06-10 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,5687.12,5727.012,2025-06-11 08:00:00,5698.02,THESIS_EXIT,LOSS,-16.32,10.9,11.9676,0.192,0.21
XAUUSD_BASE_1403,XAUUSD,SHORT,2025-06-06 11:00:00,2025-06-06 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,2844.9,2860.83675,2025-06-11 12:00:00,2830.74,THESIS_EXIT,LOSS,-7.54,14.16,4.78102,0.498,0.168
US500_BASE_1406,US500,LONG,2025-06-11 18:00:00,2025-06-12 01:00:00,1,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5689.23,5641.67775,2025-06-12 04:00:00,5654.05,THESIS_EXIT,LOSS,-24.81,35.18,14.26567,0.618,0.251
US500_BASE_1407,US500,SHORT,2025-06-12 19:00:00,2025-06-13 02:00:00,2,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5658.35,5702.118,2025-06-13 05:00:00,5693.66,THESIS_EXIT,LOSS,-24.86,35.31,13.1304,0.624,0.232
BTCUSD_BASE_1408,BTCUSD,LONG,2025-06-13 21:00:00,2025-06-14 04:00:00,4,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,87336.94,86552.20325,2025-06-14 08:00:00,87012.6,THESIS_EXIT,LOSS,-126.02,324.34,235.42102,0.371,0.27
BTCUSD_BASE_1409,BTCUSD,SHORT,2025-06-15 14:00:00,2025-06-15 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,86382.9,87281.4005,2025-06-16 14:00:00,87073.36,THESIS_EXIT,LOSS,-254.16,690.46,269.55015,0.799,0.312
US500_BASE_1410,US500,LONG,2025-06-16 10:00:00,2025-06-16 17:00:00,17,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,5686.32,5640.86775,2025-06-16 15:00:00,5640.86775,STOP_LOSS_TOUCH,LOSS,-28.41,45.45225,13.63568,0.799,0.24
USDJPY_BASE_1412,USDJPY,SHORT,2025-06-16 23:00:00,2025-06-17 06:00:00,6,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,104.98,106.165,2025-06-19 15:00:00,104.12,THESIS_EXIT,WIN,6.85,0.474,0.86,0.452,0.819
GBPUSD_BASE_1411,GBPUSD,SHORT,2025-06-16 22:00:00,2025-06-17 05:00:00,5,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,0.91644,0.92544,2025-06-20 12:00:00,0.91985,THESIS_EXIT,LOSS,-131.85,0.00341,0.0027,0.372,0.295
BTCUSD_BASE_1413,BTCUSD,SHORT,2025-06-20 03:00:00,2025-06-20 10:00:00,10,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,85325.13,86227.17575,2025-06-21 02:00:00,85552.28,THESIS_EXIT,LOSS,-92.0,227.15,270.61373,0.266,0.317
BTCUSD_BASE_1414,BTCUSD,LONG,2025-06-21 13:00:00,2025-06-21 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,85693.57,84822.51775,2025-06-21 19:00:00,84979.79,THESIS_EXIT,LOSS,-262.32,713.78,261.31567,0.833,0.305
USDJPY_BASE_1415,USDJPY,SHORT,2025-06-23 08:00:00,2025-06-23 15:00:00,15,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,103.36,104.313,2025-06-23 14:00:00,104.313,STOP_LOSS_TOUCH,LOSS,-33.94,0.953,0.2859,0.922,0.277
USDJPY_BASE_1417,USDJPY,LONG,2025-06-24 02:00:00,2025-06-24 09:00:00,9,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,103.79,102.762,2025-06-24 07:00:00,102.762,STOP_LOSS_TOUCH,LOSS,-35.63,1.028,0.3084,0.99,0.297
US500_BASE_1416,US500,LONG,2025-06-23 11:00:00,2025-06-23 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,5643.29,5603.21475,2025-06-25 03:00:00,5644.78,THESIS_EXIT,LOSS,-11.98,1.49,12.02257,0.026,0.213
XAUUSD_BASE_1418,XAUUSD,SHORT,2025-06-25 05:00:00,2025-06-25 12:00:00,12,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,2841.0,2855.3995,2025-06-26 14:00:00,2850.14,THESIS_EXIT,LOSS,-15.7,9.14,4.31985,0.322,0.152
US500_BASE_1419,US500,SHORT,2025-06-25 13:00:00,2025-06-25 20:00:00,20,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,5637.13,5687.208,2025-06-27 10:00:00,5656.64,THESIS_EXIT,LOSS,-19.33,19.51,15.0234,0.346,0.267
BTCUSD_BASE_1421,BTCUSD,LONG,2025-06-27 11:00:00,2025-06-27 18:00:00,18,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,88338.2,87434.14125,2025-06-27 23:00:00,87705.51,THESIS_EXIT,LOSS,-233.94,632.69,271.21762,0.716,0.307
XAUUSD_BASE_1420,XAUUSD,LONG,2025-06-27 06:00:00,2025-06-27 13:00:00,13,09:00–16:00 (Day/London Open),True,ONLINE_CAPTURED,2851.16,2834.66975,2025-06-30 12:00:00,2855.25,THESIS_EXIT,LOSS,-11.07,4.09,4.94707,0.143,0.174
US500_BASE_1423,US500,SHORT,2025-06-30 20:00:00,2025-07-01 03:00:00,3,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,5602.05,5650.59775,2025-07-01 11:00:00,5619.1,THESIS_EXIT,LOSS,-18.47,17.05,14.56432,0.304,0.26
BTCUSD_BASE_1422,BTCUSD,SHORT,2025-06-29 14:00:00,2025-06-29 21:00:00,21,17:00–22:00 (Evening/NY Overlap),True,ONLINE_CAPTURED,87284.09,88115.96625,2025-07-01 14:00:00,86648.7,THESIS_EXIT,WIN,209.89,332.7505,635.39,0.381,0.728
BTCUSD_BASE_1425,BTCUSD,LONG,2025-07-02 00:00:00,2025-07-02 07:00:00,7,00:00–09:00 (Overnight/Asia),False,OFFLINE_MISSED,86394.65,85486.93575,2025-07-02 09:00:00,86015.82,THESIS_EXIT,LOSS,-145.09,378.83,272.31428,0.438,0.315
